"1151","Small Caltrops","20gp","Simple","Blacksmith","TT","0","Weapon-Thrown","Dice:1/Str:0"
"1152","Ankus","27gp","Complex","Blacksmith","TT","0","Weapon-Unusual","Dice:2+1/Str:5/Dex:11"
"1153","Bagh nakh (tiger claws) (each)","30gp","Complex","Blacksmith","TT","0","Weapon-Unusual","Dice:1/Str:2/Dex:10"
"1154","Brass knuckles (pair)","20gp","Complex","Blacksmith","TT","0","Weapon-Unusual","Dice:2/Str:2/Dex:3/Hands:2"
"1155","Caltrops, large (10)","30gp","Complex","Blacksmith","TT","0","Weapon-Unusual","Dice:2/Str:0/Dex:0"
"1156","Caltrops, small (50)","20gp","Complex","Blacksmith","TT","0","Weapon-Unusual","Dice:1/Str:0/Dex:0"
"1157","Gaff","5gp","Complex","Blacksmith","TT","0","Weapon-Unusual","Dice:2/Str:5/Dex:3"
"1158","War shovel","5gp","Complex","Blacksmith","TT","0","Weapon-Unusual","Dice:3+1/Str:5/Dex:3"
"1159","Box, Iron, Large","28gp",,"Blacksmith","TT","0",,
"1160","Box, Iron, Small","9gp",,"Blacksmith","TT","0",,
"1161","Bucket, Iron","8sp",,"Blacksmith","TT","0",,
"1162","Arrow (24)","40gp","Simple","Bowyer","TT","0","Weapon-Bow",
"1163","Bow","175gp","Simple","Bowyer","TT","0","Weapon-Bow","Dice:5+3/Str:20/Dex:16/Hands:2/Range:150"
"1164","Elven Long Bow","500gp","Simple","Bowyer","TT","0","Weapon-Bow","Dice:6+5/Str:15/Dex:18/Hands:2/Range:220"
"1165","Long Bow","250gp","Simple","Bowyer","TT","0","Weapon-Bow","Dice:6+3/Str:25/Dex:17/Hands:2/Range:160"
"1166","Short Bow","100gp","Simple","Bowyer","TT","0","Weapon-Bow","Dice:4+3/Str:15/Dex:15/Hands:2/Range:140"
"1167","Arbalest","400gp","Complex","Bowyer","TT","0","Weapon-Crossbow","Dice:6+3/Str:17/Dex:10/Hands:2/Range:100"
"1168","Bolt (10)","5gp","Simple","Bowyer","TT","0","Weapon-Crossbow",
"1169","Cranequin","600gp","Complex","Bowyer","TT","0","Weapon-Crossbow","Dice:8/Str:15/Dex:10/Hands:2/Range:100"
"1170","Crossbow","250gp","Complex","Bowyer","TT","0","Weapon-Crossbow","Dice:5/Str:15/Dex:10/Hands:2/Range:100"
"1171","Crossbow","250gp","Simple","Bowyer","TT","0","Weapon-Crossbow","Dice:5/Str:15/Dex:10/Hands:2/Range:100"
"1172","Hand Crossbow","150gp","Simple","Bowyer","TT","0","Weapon-Crossbow","Dice:3/Str:8/Dex:12/Range:40"
"1173","Hand crossbow","150gp","Complex","Bowyer","TT","0","Weapon-Crossbow","Dice:3+-1/Str:8/Dex:12/Range:40"
"1174","Heavy Crossbow","400gp","Simple","Bowyer","TT","0","Weapon-Crossbow","Dice:6+3/Str:17/Dex:10/Hands:2/Range:100"
"1175","Light crossbow","170gp","Complex","Bowyer","TT","0","Weapon-Crossbow","Dice:4/Str:12/Dex:10/Hands:2/Range:90"
"1176","Light Crossbow","170gp","Simple","Bowyer","TT","0","Weapon-Crossbow","Dice:4/Str:12/Dex:10/Hands:2/Range:90"
"1177","Over-and-under","300gp","Complex","Bowyer","TT","0","Weapon-Crossbow","Dice:4/Str:15/Dex:16/Hands:2/Range:75"
"1178","Prodd","200gp","Complex","Bowyer","TT","0","Weapon-Crossbow","Dice:3/Str:16/Dex:10/Hands:2/Range:30"
"1179","Quarrels (10)","5gp","Complex","Bowyer","TT","0","Weapon-Crossbow",
"1180","War Crossbow","600gp","Simple","Bowyer","TT","0","Weapon-Crossbow","Dice:8/Str:15/Dex:10/Hands:2/Range:100"
"1181","Elven longbow (elves only)","500gp","Complex","Bowyer","TT","0","Weapon-Longbow","Dice:6+5/Str:15/Dex:18/Hands:2/Range:220"
"1182","Extra-heavy Longbow (100 lbs +)","250gp","Complex","Bowyer","TT","0","Weapon-Longbow","Dice:6+3/Str:25/Dex:17/Hands:2/Range:160"
"1183","Heavy Longbow (76-100 lbs)","175gp","Complex","Bowyer","TT","0","Weapon-Longbow","Dice:5+3/Str:20/Dex:16/Hands:2/Range:150"
"1184","Medium Longbow (50-75 lbs)","100gp","Complex","Bowyer","TT","0","Weapon-Longbow","Dice:4+3/Str:15/Dex:15/Hands:2/Range:140"
"1185","Sheaf of arrows (24)","40gp","Complex","Bowyer","TT","0","Weapon-Longbow",
"1186","Blowpipe","10gp","Complex","Bowyer","TT","0","Weapon-Ranged","Adds:1/Str:1/Dex:1/Range:35"
"1187","Blowpipe","10gp","Simple","Bowyer","TT","0","Weapon-Ranged","Dice:0+1/Str:1/Dex:1/Range:35"
"1188","Boomerang (returns if misses if 15+ DEX)","50gp","Complex","Bowyer","TT","0","Weapon-Ranged","Dice:2+3/Str:11/Dex:11/Range:60"
"1189","Boomerang","50gp","Simple","Bowyer","TT","0","Weapon-Ranged","Dice:2+3/Str:11/Dex:11/Range:60"
"1190","Branch knife","180gp","Complex","Bowyer","TT","0","Weapon-Ranged","Dice:4/Str:8/Dex:15/Range:30"
"1191","Chakram (5)","40gp","Complex","Bowyer","TT","0","Weapon-Ranged","Dice:2/Str:4/Dex:14/Range:30"
"1192","Darts (30)","5gp","Complex","Bowyer","TT","0","Weapon-Ranged",
"1193","Darts (30)","5gp","Simple","Bowyer","TT","0","Weapon-Ranged",
"1194","Hunting bola","35gp","Complex","Bowyer","TT","0","Weapon-Ranged","Str:5/Dex:8/Range:30"
"1195","Porcupine spines (3)","10gp","Complex","Bowyer","TT","0","Weapon-Ranged","Dice:3/Str:4/Dex:9/Range:10"
"1196","Pouch of 100 stones","3gp","Complex","Bowyer","TT","0","Weapon-Ranged",
"1197","Sling, common","5gp","Complex","Bowyer","TT","0","Weapon-Ranged","Dice:2/Str:5/Dex:10/Range:50"
"1198","Sling, staff","10gp","Complex","Bowyer","TT","0","Weapon-Ranged","Dice:3/Str:8/Dex:12/Hands:2/Range:100"
"1199","Spiked throwing stick","5gp","Complex","Bowyer","TT","0","Weapon-Ranged","Dice:2+1/Str:6/Dex:9/Range:10"
"1200","Throwing stars (3)","30gp","Complex","Bowyer","TT","0","Weapon-Ranged","Dice:4/Str:2/Dex:10/Range:10"
"1201","War bola","100gp","Complex","Bowyer","TT","0","Weapon-Ranged","Dice:2/Str:7/Dex:8/Range:30"
"1202","Extra-heavy Self Bow (100 lbs +)","200gp","Complex","Bowyer","TT","0","Weapon-Self Bow","Dice:6/Str:25/Dex:17/Hands:2/Range:100"
"1203","Fish bow","60gp","Complex","Bowyer","TT","0","Weapon-Self Bow","Dice:2/Str:8/Dex:17/Hands:2/Range:20"
"1204","Heavy Self Bow (76-100 lbs)","135gp","Complex","Bowyer","TT","0","Weapon-Self Bow","Dice:5/Str:20/Dex:16/Hands:2/Range:90"
"1205","Light Self Bow (31-50 lbs)","60gp","Complex","Bowyer","TT","0","Weapon-Self Bow","Dice:3/Str:12/Dex:15/Hands:2/Range:70"
"1206","Medium Self Bow (51-75 lbs)","80gp","Complex","Bowyer","TT","0","Weapon-Self Bow","Dice:4/Str:15/Dex:15/Hands:2/Range:80"
"1207","Sheaf of fishbow arrows (24)","30gp","Complex","Bowyer","TT","0","Weapon-Self Bow","Adds:2/Str:0/Dex:0/Range:+20"
"1208","Very light (15-30 lbs)","50gp","Complex","Bowyer","TT","0","Weapon-Self Bow","Dice:2/Str:9/Dex:15/Hands:2/Range:60"
"1209","Throwing Star","50gp","Simple","Bowyer","TT","0","Weapon-Thrown","Dice:1+3/Str:10/Dex:15/Range:15"
"1210","Hand-spikes","3gp","Complex","Bowyer","TT","0","Weapon-Unusual","Dice:2+2/Str:2/Dex:3"
"1211","Throwing star (10)","50gp","Complex","Bowyer","TT","0","Weapon-Unusual","Dice:1+3/Str:10/Dex:15/Range:15"
"1212","Quiver (holds 12 arrows)","1gp",,"Bowyer","TT","0",,
"1213","Quiver (holds 12 bolts)","12sp",,"Bowyer","TT","0",,
"1214","Quiver (holds 24 arrows)","25sp",,"Bowyer","TT","0",,
"1215","Quiver (holds 24 bolts)","3gp",,"Bowyer","TT","0",,
"1216","Quarterstaff","10gp","Simple","Carpenter","TT","0","Weapon-Staff","Dice:2/Str:10/Dex:8/Hands:2"
"1217","Quarterstaff","10gp","Complex","Carpenter","TT","0","Weapon-Unusual","Dice:2/Str:10/Dex:8/Hands:2"
"1218","Barrel, Wooden","2gp",,"Carpenter","TT","0",,
"1219","Boat, Small","75gp",,"Carpenter","TT","0",,
"1220","Box, Wooden, Large","6gp",,"Carpenter","TT","0",,
"1221","Box, Wooden, Small","1gp",,"Carpenter","TT","0",,
"1222","Bucket, Wooden","3sp",,"Carpenter","TT","0",,
"1223","Canoe","55gp",,"Carpenter","TT","0",,
"1224","Cart","50gp",,"Carpenter","TT","0",,
"1225","Cask","5sp",,"Carpenter","TT","0",,
"1226","Chest, Wooden, Large","2gp",,"Carpenter","TT","0",,
"1227","Chest, Wooden, Small","2ep",,"Carpenter","TT","0",,
"1228","Horse, Cart","15gp",,"Carpenter","TT","0",,
"1229","Lifeboat","800gp",,"Carpenter","TT","2",,
"1230","Raft","50gp",,"Carpenter","TT","0",,
"1231","Shield, Small, Wooden","1gp",,"Carpenter","TT","0",,
"1232","Wagon","150gp",,"Carpenter","TT","0",,
"1233","Wagon, Small","100gp",,"Carpenter","TT","0",,
"1234","Ale (pint)","1sp",,"Inn","TT","0",,
"1235","Beer (pint)","1sp",,"Inn","TT","0",,
"1236","Brandy (pint)","1ep",,"Inn","TT","0",,
"1237","Bread","6cp",,"Inn","TT","0",,
"1238","Cheese","6sp",,"Inn","TT","0",,
"1239","Egg, Pickled","1sp",,"Inn","TT","0",,
"1240","Fish","3sp",,"Inn","TT","0",,
"1242","Rum (pint)","5sp",,"Inn","TT","0",,
"1243","Steak","4sp",,"Inn","TT","0",,
"1244","Wine (pint)","5sp",,"Inn","TT","0",,
"1245","Wine, Bottle","2gp",,"Inn","TT","0",,
"1246","Cloth Armor","20gp","Simple","Leatherworker","TT","0","Armor-Full Suit","Hits:1/Str:3"
"1247","Heavy cloth","20gp","Complex","Leatherworker","TT","0","Armor-Full Suit","Hits:1/Str:3"
"1248","Heavy Cloth Armor","50gp","Simple","Leatherworker","TT","0","Armor-Full Suit","Hits:3/Str:6"
"1249","Leather Armor","50gp","Simple","Leatherworker","TT","0","Armor-Full Suit","Hits:5/Str:7"
"1250","Quilted silk/cotton","50gp","Complex","Leatherworker","TT","0","Armor-Full Suit","Hits:3/Str:6"
"1251","Soft leather","50gp","Complex","Leatherworker","TT","0","Armor-Full Suit","Hits:5/Str:7"
"1252","Studded Leather Armor","170gp","Simple","Leatherworker","TT","0","Armor-Full Suit","Hits:7/Str:8"
"1253","Leather Cap","10gp","Simple","Leatherworker","TT","0","Armor-Head","Hits:1/Str:2"
"1254","Leather Leggings","20gp","Simple","Leatherworker","TT","0","Armor-Legs","Hits:2/Str:2"
"1255","Heavy Cloth Shirt","15gp","Simple","Leatherworker","TT","0","Armor-Torso","Hits:1/Str:2"
"1256","Leather jerkin","15gp","Complex","Leatherworker","TT","0","Armor-Torso","Hits:1/Str:2"
"1257","Studded Leather Jacket","40gp","Simple","Leatherworker","TT","0","Armor-Torso","Hits:2/Str:2"
"1258","Blackjack","5gp","Simple","Leatherworker","TT","0","Weapon-Hands","Dice:1+3/Str:4/Dex:12"
"1259","Spiked Punching Gloves","3gp","Simple","Leatherworker","TT","0","Weapon-Hands","Dice:2+2/Str:2/Dex:3"
"1260","Sling","5gp","Simple","Leatherworker","TT","0","Weapon-Ranged","Dice:2/Str:5/Dex:10/Range:50"
"1261","Sling Stone (100)","3gp","Simple","Leatherworker","TT","0","Weapon-Ranged",
"1262","Blackjack","5gp","Complex","Leatherworker","TT","0","Weapon-Unusual","Dice:1+3/Str:4/Dex:12"
"1263","Cat-o`-nine tails","30gp","Complex","Leatherworker","TT","0","Weapon-Unusual","Dice:3/Str:6/Dex:12"
"1264","Backpack, Leather","2gp",,"Leatherworker","TT","0",,
"1265","Bag, Leather, Large","15cp",,"Leatherworker","TT","0",,
"1266","Bag, Leather, Medium","11cp",,"Leatherworker","TT","0",,
"1267","Bag, Leather, Small","7cp",,"Leatherworker","TT","0",,
"1268","Belt, Leather","4sp",,"Leatherworker","TT","0",,
"1269","Belt, Leather, Wide","6sp",,"Leatherworker","TT","0",,
"1270","Boots, Heavy","2gp",,"Leatherworker","TT","0",,
"1271","Boots, High, Hard","2gp",,"Leatherworker","TT","0",,
"1272","Boots, High, Soft","1gp",,"Leatherworker","TT","0",,
"1273","Boots, Low, Hard","1gp",,"Leatherworker","TT","0",,
"1274","Boots, Low, Soft","1sp",,"Leatherworker","TT","0",,
"1275","Boots, Soft","1gp",,"Leatherworker","TT","0",,
"1276","Cap, Leather","4sp",,"Leatherworker","TT","0",,
"1277","Flask, Leather","3cp",,"Leatherworker","TT","0",,
"1278","Gloves, Leather","8sp",,"Leatherworker","TT","0",,
"1279","Pouch, Belt, Large","4sp",,"Leatherworker","TT","0",,
"1280","Pouch, Belt, Small","2sp",,"Leatherworker","TT","0",,
"1281","Saddle & Stirrups","10gp",,"Leatherworker","TT","0",,
"1282","Saddle Bags, Large","4gp",,"Leatherworker","TT","0",,
"1283","Saddle Bags, Small","3gp",,"Leatherworker","TT","0",,
"1284","Saddle Blanket","3sp",,"Leatherworker","TT","0",,
"1285","Satchel","1gp",,"Leatherworker","TT","0",,
"1286","Scrollcase, Leather","1gp",,"Leatherworker","TT","0",,
"1287","Strap, Leather (3 ft)","10sp",,"Leatherworker","TT","0",,
"1288","Book, Parchment (100 pg)","220gp",,"Library","TT","0",,
"1289","Ink (2 oz)","1gp",,"Library","TT","0",,
"1290","Parchment (1 sheet)","4gp",,"Library","TT","0",,
"1291","Quill","2cp",,"Library","TT","0",,
"1292","Scrollcase, Bone","4gp",,"Library","TT","0",,
"1293","Vellum (1 sheet)","3sp",,"Library","TT","0",,
"1294","Water Clock","3gp",,"Library","TT","0",,
"1295","Bandora","15gp",,"Music","TT","0",,
"1296","Chime","2gp",,"Music","TT","0",,
"1297","Drum","4gp",,"Music","TT","0",,
"1298","Fife","5gp",,"Music","TT","0",,
"1299","Flute","16gp",,"Music","TT","0",,
"1300","Gong","5gp",,"Music","TT","0",,
"1301","Harp","50gp",,"Music","TT","0",,
"1302","Horn","6gp",,"Music","TT","0",,
"1303","Lute","25gp",,"Music","TT","0",,
"1304","Lyre","27gp",,"Music","TT","0",,
"1305","Mandolin","28gp",,"Music","TT","0",,
"1306","Pipes","2gp",,"Music","TT","0",,
"1307","Rebeck","30gp",,"Music","TT","0",,
"1308","Recorder","6gp",,"Music","TT","0",,
"1309","Strangle Rope","5gp","Simple","Provisioner","TT","0","Weapon-Hands","Dice:1+3/Str:8/Dex:14"
"1310","Net","8gp","Simple","Provisioner","TT","0","Weapon-Net","Dice:0/Str:8/Dex:12"
"1311","Grapple Hook & Rope (30`)","15gp","Simple","Provisioner","TT","0","Weapon-Thrown","Dice:1+1/Str:3/Dex:8/Hands:2/Range:10"
"1312","Lasso (30`)","25gp","Simple","Provisioner","TT","0","Weapon-Thrown","Dice:1+2/Str:7/Dex:15/Range:10"
"1313","Garotte","5gp","Complex","Provisioner","TT","0","Weapon-Unusual","Dice:1+3/Str:8/Dex:14"
"1314","Grapple hook and rope (30`)","15gp","Complex","Provisioner","TT","0","Weapon-Unusual","Dice:1+1/Str:3/Dex:8/Hands:2/Range:10"
"1315","Lasso (30`)","25gp","Complex","Provisioner","TT","0","Weapon-Unusual","Dice:1+2/Str:7/Dex:15/Range:10"
"1316","Net","8gp","Complex","Provisioner","TT","0","Weapon-Unusual","Str:8/Dex:12"
"1317","Razor-rope (20`)","50gp","Complex","Provisioner","TT","0","Weapon-Unusual","Dice:2+2/Str:5/Dex:13/Hands:2"
"1318","Bedroll","2sp",,"Provisioner","TT","0",,
"1319","Beeswax","1sp",,"Provisioner","TT","0",,
"1320","Bell, Hand","5gp",,"Provisioner","TT","0",,
"1321","Bell, Small","1gp",,"Provisioner","TT","0",,
"1322","Bellows","1gp",,"Provisioner","TT","0",,
"1323","Blanket","8sp",,"Provisioner","TT","0",,
"1324","Block & Tackle","5gp",,"Provisioner","TT","0",,
"1325","Bowl, Clay","5cp",,"Provisioner","TT","0",,
"1326","Bowl, Pewter","2sp",,"Provisioner","TT","0",,
"1327","Bowl, Silver","2gp",,"Provisioner","TT","0",,
"1328","Bowl, Wooden","3cp",,"Provisioner","TT","0",,
"1329","Brazier","15gp",,"Provisioner","TT","0",,
"1330","Caltrops","1gp",,"Provisioner","TT","0",,
"1331","Candle","1sp",,"Provisioner","TT","0",,
"1332","Canvas (1 sq yd)","1sp",,"Provisioner","TT","0",,
"1333","Chain, Iron, Fine (1 ft)","2gp",,"Provisioner","TT","0",,
"1334","Chain, Iron, Heavy (1 ft)","1gp",,"Provisioner","TT","0",,
"1335","Chain, Iron, Light (1 ft)","15sp",,"Provisioner","TT","0",,
"1336","Chain, Iron, Medium (1 ft)","18sp",,"Provisioner","TT","0",,
"1337","Chalk","1cp",,"Provisioner","TT","0",,
"1338","Charcoal (10 lbs)","2gp",,"Provisioner","TT","0",,
"1339","Climbing Peg","1sp",,"Provisioner","TT","0",,
"1340","Crowbar","2gp",,"Provisioner","TT","0",,
"1341","Cup, Clay","4cp",,"Provisioner","TT","0",,
"1342","Cup, Pewter","2sp",,"Provisioner","TT","0",,
"1343","Cup, Silver","2gp",,"Provisioner","TT","0",,
"1344","Cup, Wooden","2cp",,"Provisioner","TT","0",,
"1345","Dice, Ivory","2ep",,"Provisioner","TT","0",,
"1346","Dice, Ivory (loaded)","4gp",,"Provisioner","TT","0",,
"1347","Dwarven matches (100)","10gp",,"Provisioner","TT","0",,
"1348","Dye, Hair","8sp",,"Provisioner","TT","0",,
"1349","Firewood","1cp",,"Provisioner","TT","0",,
"1350","First-aid kit (5 uses)","10gp",,"Provisioner","TT","0",,
"1351","Fish Hook","1sp",,"Provisioner","TT","0",,
"1352","Fishing Net (25 sq ft)","1sp",,"Provisioner","TT","0",,
"1353","Flint & Steel","1gp",,"Provisioner","TT","0",,
"1354","Furnace","35gp",,"Provisioner","TT","0",,
"1355","Goblet, Crystal","4gp",,"Provisioner","TT","0",,
"1356","Goblet, Pewter","4sp",,"Provisioner","TT","0",,
"1357","Goblet, Silver","2gp",,"Provisioner","TT","0",,
"1358","Grappling Hook","1gp",,"Provisioner","TT","0",,
"1359","Hacksaw","2gp",,"Provisioner","TT","0",,
"1360","Hairbrush","7sp",,"Provisioner","TT","0",,
"1361","Hammer & Chisel","5sp",,"Provisioner","TT","0",,
"1362","Iron Spikes (dozen)","1gp",,"Provisioner","TT","0",,
"1363","Jug, Clay","1ep",,"Provisioner","TT","0",,
"1364","Kettle, Iron","8gp",,"Provisioner","TT","0",,
"1365","Ladder, Folding (10 ft)","5sp",,"Provisioner","TT","0",,
"1366","Lamp, Bronze","1sp",,"Provisioner","TT","0",,
"1367","Lantern, Bullseye","12gp",,"Provisioner","TT","0",,
"1368","Lantern, Hooded","7gp",,"Provisioner","TT","0",,
"1369","Lockpicks (set of 3)","60gp",,"Provisioner","TT","0",,
"1370","Manacles","15gp",,"Provisioner","TT","0",,
"1371","Metal File","2gp",,"Provisioner","TT","0",,
"1372","Mirror (1 sq/ft)","15gp",,"Provisioner","TT","0",,
"1373","Mirror, Small, Silver","45gp",,"Provisioner","TT","0",,
"1374","Mirror, Small, Steel","20gp",,"Provisioner","TT","0",,
"1375","Oil, Lamp (pint)","1sp",,"Provisioner","TT","0",,
"1376","Padlock with Key","6gp",,"Provisioner","TT","0",,
"1377","Paint (1 gallon)","2gp",,"Provisioner","TT","0",,
"1378","Paint Brush, Large","5sp",,"Provisioner","TT","0",,
"1379","Paint Brush, Small","1gp",,"Provisioner","TT","0",,
"1380","Pick Axe","6gp",,"Provisioner","TT","0",,
"1381","Pillow, Feather","2sp",,"Provisioner","TT","0",,
"1382","Plate, Clay","3cp",,"Provisioner","TT","0",,
"1383","Plate, Pewter","2sp",,"Provisioner","TT","0",,
"1384","Plate, Silver","2gp",,"Provisioner","TT","0",,
"1385","Plate, Wooden","2cp",,"Provisioner","TT","0",,
"1386","Pliers","1gp",,"Provisioner","TT","0",,
"1387","Pole (10 ft)","2sp",,"Provisioner","TT","0",,
"1388","Pot, Iron","5sp",,"Provisioner","TT","0",,
"1389","Razor","1gp",,"Provisioner","TT","0",,
"1390","Rope, Hemp (50 ft)","1gp",,"Provisioner","TT","0",,
"1391","Rope, Silk (50 ft)","10gp",,"Provisioner","TT","0",,
"1392","Second-aid kit (5 uses-cures 5 hits per)","100gp",,"Provisioner","TT","0",,
"1393","Shovel","4gp",,"Provisioner","TT","0",,
"1394","Skillet","1gp",,"Provisioner","TT","0",,
"1395","Soap, Bar","2gp",,"Provisioner","TT","0",,
"1396","Spyglass","1,000gp",,"Provisioner","TT","0",,
"1397","Stool, Folding","2gp",,"Provisioner","TT","0",,
"1398","Tent","10gp",,"Provisioner","TT","0",,
"1399","Thief Tools","30gp",,"Provisioner","TT","0",,
"1400","Tinderbox","1gp",,"Provisioner","TT","0",,
"1401","Tongs","4sp",,"Provisioner","TT","0",,
"1402","Torch","1cp",,"Provisioner","TT","0",,
"1403","Twine (100 ft)","8cp",,"Provisioner","TT","0",,
"1404","Waterskin (3 pint)","1gp",,"Provisioner","TT","0",,
"1405","Whetstone","1gp",,"Provisioner","TT","0",,
"1406","Whistle","1gp",,"Provisioner","TT","0",,
"1407","Whistle, Signal","8sp",,"Provisioner","TT","0",,
"1408","Cuirboille Animal Barding","300gp",,"Stables","TT","0","Armor-Barding","Hits:6/Str:17"
"1409","Mail Animal Barding","1,500gp",,"Stables","TT","0","Armor-Barding","Hits:11/Str:30"
"1410","Plate Animal Barding","3,500gp",,"Stables","TT","0","Armor-Barding","Hits:14/Str:28"
"1411","Quilted Silk/Cotton Animal Barding","240gp",,"Stables","TT","0","Armor-Barding","Hits:3/Str:3"
"1412","Trapper Animal Barding","100gp",,"Stables","TT","0","Armor-Barding","Hits:1/Str:1"
"1413","Bullwhip (12`-15`)","40gp","Complex","Stables","TT","0","Weapon-Unusual","Dice:4/Str:15/Dex:14/Range:5"
"1414","Bullwhip (12`)","40gp","Simple","Stables","TT","0","Weapon-Whip","Dice:4/Str:15/Dex:14/Range:5"
"1415","Bell, Cow","3gp",,"Stables","TT","0",,
"1416","Bird Cage","5gp",,"Stables","TT","0",,
"1417","Chicken","3cp",,"Stables","TT","0",,
"1418","Cow, Beef","8gp",,"Stables","TT","0",,
"1419","Cow, Milk","7ep",,"Stables","TT","0",,
"1420","Dog, Guard","25gp",,"Stables","TT","0",,
"1421","Dog, Hunting","17gp",,"Stables","TT","0",,
"1422","Donkey","8gp",,"Stables","TT","0",,
"1423","Elephant","900gp",,"Stables","TT","0",,
"1424","Goat","1gp",,"Stables","TT","0",,
"1425","Grain, Horse","1sp",,"Stables","TT","0",,
"1426","Harness","12sp",,"Stables","TT","0",,
"1427","Hawk, Large","40gp",,"Stables","TT","0",,
"1428","Hawk, Small","18gp",,"Stables","TT","0",,
"1429","Horse, Draft","30gp",,"Stables","TT","0",,
"1430","Horse, Riding","40gp",,"Stables","TT","0",,
"1431","Horse, War, Heavy","500gp",,"Stables","TT","0",,
"1432","Horse, War, Light","200gp",,"Stables","TT","0",,
"1433","Horse, War, Medium","350gp",,"Stables","TT","0",,
"1434","Mule","18gp",,"Stables","TT","0",,
"1435","Ox","15gp",,"Stables","TT","0",,
"1436","Pig","3gp",,"Stables","TT","0",,
"1437","Pig, Hog","4gp",,"Stables","TT","0",,
"1438","Pigeon","2cp",,"Stables","TT","0",,
"1439","Piglet","1gp",,"Stables","TT","0",,
"1440","Pony","12gp",,"Stables","TT","0",,
"1441","Reins, Bit & Bridle","2gp",,"Stables","TT","0",,
"1442","Sheep","2gp",,"Stables","TT","0",,
"1443","Songbird","4cp",,"Stables","TT","0",,
"1444","Stabling (per day)","5sp",,"Stables","TT","0",,
"1445","Blouse","4sp",,"Tailor","TT","0",,
"1446","Cap, Cloth","5cp",,"Tailor","TT","0",,
"1447","Cape","3sp",,"Tailor","TT","0",,
"1448","Cloak","5sp",,"Tailor","TT","0",,
"1449","Cloak, Fur","8gp",,"Tailor","TT","0",,
"1450","Cloth, Cotton (1 sq yd)","1sp",,"Tailor","TT","0",,
"1451","Cloth, Linen (1 sq yd)","5cp",,"Tailor","TT","0",,
"1452","Cloth, Satin (1 sq yd)","4gp",,"Tailor","TT","0",,
"1453","Cloth, Silk (1 sq yd)","3gp",,"Tailor","TT","0",,
"1454","Cloth, Velvet (1 sq yd)","4gp",,"Tailor","TT","0",,
"1455","Cloth, Wool (1 sq yd)","8cp",,"Tailor","TT","0",,
"1456","Doublet, Linen","3gp",,"Tailor","TT","0",,
"1457","Dress","9sp",,"Tailor","TT","0",,
"1458","Dye, Cloth","5sp",,"Tailor","TT","0",,
"1459","Girdle, Broad","2gp",,"Tailor","TT","0",,
"1460","Girdle, Normal","10sp",,"Tailor","TT","0",,
"1461","Gloves, Cloth","2sp",,"Tailor","TT","0",,
"1462","Gown, Linen","3gp",,"Tailor","TT","0",,
"1463","Gown, Silk","50gp",,"Tailor","TT","0",,
"1464","Gown, Wool","5cp",,"Tailor","TT","0",,
"1465","Hat","7sp",,"Tailor","TT","0",,
"1466","Loincloth, fur, common (e.g. rabbit)","1sp",,"Tailor","TT","0",,
"1467","Loincloth, fur, good (e.g. wolf)","5sp",,"Tailor","TT","0",,
"1468","Loincloth, fur, rich (e.g. tiger)","1gp",,"Tailor","TT","0",,
"1469","Robe, Linen","3gp",,"Tailor","TT","0",,
"1470","Robe, Silk","60gp",,"Tailor","TT","0",,
"1471","Sack, Cloth, Large","11cp",,"Tailor","TT","0",,
"1472","Sack, Cloth, Small","7cp",,"Tailor","TT","0",,
"1473","Scissors","5sp",,"Tailor","TT","0",,
"1474","Sewing Needle","2ep",,"Tailor","TT","0",,
"1475","Shirt","4sp",,"Tailor","TT","0",,
"1476","Shoes, Common","5sp",,"Tailor","TT","0",,
"1477","Shoes, Noble","30gp",,"Tailor","TT","0",,
"1478","Skirt","3sp",,"Tailor","TT","0",,
"1479","String (50 ft)","1sp",,"Tailor","TT","0",,
"1480","Thread, Spool","5cp",,"Tailor","TT","0",,
"1481","Trousers, Heavy","8sp",,"Tailor","TT","0",,
"1482","Trousers, Light","3sp",,"Tailor","TT","0",,
"1483","Tunic, Formal","10gp",,"Tailor","TT","0",,
"1484","Tunic, Wool","5cp",,"Tailor","TT","0",,
"1485","Ale (gallon)","1ep",,"Tavern","TT","0",,
"1486","Ale (pint)","1sp",,"Tavern","TT","0",,
"1487","Beer (gallon)","4sp",,"Tavern","TT","0",,
"1488","Beer (pint)","1sp",,"Tavern","TT","0",,
"1489","Brandy (pint)","1ep",,"Tavern","TT","0",,
"1490","Bread","6cp",,"Tavern","TT","0",,
"1491","Cheese","6sp",,"Tavern","TT","0",,
"1492","Cider","4sp",,"Tavern","TT","0",,
"1493","Egg, Pickled","1sp",,"Tavern","TT","0",,
"1494","Fish","3sp",,"Tavern","TT","0",,
"1495","Grog (pint)","3sp",,"Tavern","TT","0",,
"1496","Mead, (pint)","5sp",,"Tavern","TT","0",,
"1497","Rum (pint)","5sp",,"Tavern","TT","0",,
"1498","Steak","4sp",,"Tavern","TT","0",,
"1499","Wine (pint)","5sp",,"Tavern","TT","0",,
"1500","Wine, Bottle","2gp",,"Tavern","TT","0",,
"1501","Camel Pack/Riding","40gp",,"Stables","DD","0",,
"1502","Camel Pack/Riding","40gp",,"Stables","TT","0",,
"1503","Leather Bracers","75gp","Deluxe","Leatherworker","TT","0","Armor-Arms","Hits: 1 each/Str: 1/Dex: 0"
